Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1287633,-,-,-,46.45,-72.66,-5,90,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2017,10,8,4,0,0,0,0,0,0,0,4,15,111.13,0,0.129,0.3,2.698,171.5,100,15,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,4,30,0,0,0,0,0,0,4,15,106.07,0,0.129,0.3,3.088,171.5,100,15,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,5,0,0,0,0,0,0,0,8,15,100.93,0,0.129,0.3,3.479,168.8,100,15,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,5,30,0,0,0,0,0,0,8,15,95.77,0,0.129,0.2,3.885,168.8,100,15,980,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,6,0,0,0,0,0,0,0,6,15,90.63,0,0.129,0.2,4.292,166,100,15,980,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,6,30,7,0,7,28,160,40,6,15,85.56,4,0.129,0.2,4.491,166,100,15,980,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,7,0,18,0,18,54,313,105,6,16,80.61,4,0.129,0.2,4.69,167,100,16,980,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,7,30,32,0,32,73,436,180,6,16,75.83,4,0.129,0.2,4.693,167,100,16,980,1.5539,1.1923,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,8,0,45,0,45,84,536,256,7,17,71.28,0,0.129,0.3,4.696,176.9,100,17,980,2.2771,1.7604,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,8,30,7,0,7,94,607,331,8,17,67.03,0,0.129,0.3,4.026,176.9,100,17,980,0.3676,0.2856,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,9,0,8,0,8,100,669,403,8,18,63.16,0,0.129,0.4,3.356,211,100,18,980,0.4323,0.337,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,9,30,10,0,10,106,707,462,8,18,59.75,0,0.129,0.4,3.103,211,97.2,19,980,0.5521,0.4313,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,10,0,207,407,429,93,783,521,2,19,56.89,0,0.129,0.4,2.851,228.1,89.99,21,980,24.0558,18.8177,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,10,30,95,799,557,95,799,557,1,19,54.7,0,0.129,0.4,2.894,228.1,90.02,21,980,31.5639,24.7134,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,11,0,264,74,309,92,821,583,3,18,53.25,0,0.129,0.4,2.937,236.3,80.05,22,980,17.6227,13.8053,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,11,30,268,76,314,92,825,593,3,18,52.61,1,0.129,0.4,2.965,236.3,80.08,22,980,17.9561,14.0696,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,12,0,276,214,406,89,831,592,3,16,52.81,0,0.129,0.4,2.994,239.6,73.01,22,980,23.1979,18.1755,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,12,30,263,251,411,88,826,576,2,16,53.85,0,0.129,0.4,2.942,239.6,73.06,22,980,23.3792,18.3109,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,13,0,64,0,64,92,800,544,3,16,55.67,0,0.129,0.4,2.891,240.4,70.65,22,990,3.6103,2.8257,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,13,30,106,0,106,90,782,502,3,16,58.19,0,0.129,0.3,2.858,240.4,70.69,22,990,5.9037,4.6153,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,14,0,94,0,94,87,752,448,3,16,61.32,0,0.129,0.3,2.826,240.5,71.35,22,990,5.1411,4.0122,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,14,30,176,200,261,81,717,384,3,16,64.97,0,0.129,0.3,2.769,240.5,75.89,21,990,13.9244,10.8387,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,15,0,72,675,314,72,675,314,1,17,69.04,0,0.129,0.3,2.712,241.6,77.95,21,990,16.2117,12.5687,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,15,30,64,609,238,64,609,238,0,17,73.45,0,0.129,0.2,2.504,241.6,82.94,20,990,11.8026,9.0945,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,16,0,50,533,160,50,533,160,1,17,78.12,0,0.129,0.2,2.296,245.9,84.24,20,990,7.6528,5.8477,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,16,30,35,385,82,35,385,82,1,17,82.99,0,0.129,0.2,2.114,245.9,89.69,19,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,17,0,19,0,19,14,155,19,3,17,88.01,4,0.129,0.2,1.932,251.6,94.33,18,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,17,30,0,0,0,0,0,0,3,17,93.13,0,0.129,0.2,1.861,251.6,100,17,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,18,0,0,0,0,0,0,0,3,16,98.3,0,0.129,0.2,1.79,252.8,99.09,17,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,18,30,0,0,0,0,0,0,1,16,103.46,0,0.129,0.2,1.748,252.8,100,16,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,19,0,0,0,0,0,0,0,0,16,108.59,0,0.129,0.2,1.707,249.9,100,16,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,19,30,0,0,0,0,0,0,8,15,113.61,0,0.129,0.2,1.663,249.9,100,15,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,20,0,0,0,0,0,0,0,8,14,118.48,0,0.129,0.2,1.62,251,100,14,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,20,30,0,0,0,0,0,0,1,13,123.11,0,0.129,0.2,1.586,251,100,13,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,21,0,0,0,0,0,0,0,8,13,127.43,0,0.129,0.2,1.553,247.2,100,13,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,21,30,0,0,0,0,0,0,8,13,131.32,0,0.129,0.2,1.537,247.2,100,13,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,22,0,0,0,0,0,0,0,8,13,134.64,0,0.129,0.2,1.523,242.3,100,13,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,22,30,0,0,0,0,0,0,8,11,137.27,0,0.129,0.2,1.514,242.3,100,12,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,23,0,0,0,0,0,0,0,8,11,139.04,0,0.129,0.2,1.506,236.4,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,8,23,30,0,0,0,0,0,0,8,11,139.83,0,0.129,0.2,1.5,236.4,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,0,0,0,0,0,0,0,0,8,11,139.6,0,0.129,0.2,1.495,230.2,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,0,30,0,0,0,0,0,0,8,11,138.35,0,0.129,0.2,1.497,230.2,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,1,0,0,0,0,0,0,0,8,11,136.17,0,0.129,0.3,1.5,225,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,1,30,0,0,0,0,0,0,8,11,133.21,0,0.129,0.3,1.509,225,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,2,0,0,0,0,0,0,0,8,11,129.61,0,0.129,0.4,1.519,220.9,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,2,30,0,0,0,0,0,0,8,11,125.52,0,0.129,0.4,1.553,220.9,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,3,0,0,0,0,0,0,0,8,11,121.05,0,0.129,0.5,1.588,213,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,3,30,0,0,0,0,0,0,8,11,116.3,0,0.129,0.5,1.651,213,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,4,0,0,0,0,0,0,0,8,11,111.36,0,0.129,0.6,1.715,197.6,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,4,30,0,0,0,0,0,0,8,11,106.3,0,0.129,0.5,1.836,197.6,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,5,0,0,0,0,0,0,0,8,11,101.16,0,0.129,0.5,1.957,177.9,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,5,30,0,0,0,0,0,0,8,11,96,0,0.129,0.4,2.148,177.9,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,6,0,0,0,0,0,0,0,8,11,90.86,0,0.129,0.4,2.339,166.1,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,6,30,15,0,15,25,241,42,8,11,85.8,4,0.129,0.3,2.556,166.1,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,7,0,40,0,40,45,418,111,8,13,80.86,4,0.129,0.2,2.774,148.9,100,13,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,7,30,68,0,68,59,541,189,8,13,76.09,4,0.129,0.1,2.967,148.9,100,13,1000,3.2951,2.5273,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,8,0,96,0,96,72,610,265,8,14,71.55,0,0.129,0.1,3.161,114,100,14,1000,4.8456,3.7447,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,8,30,29,0,29,80,669,338,8,14,67.31,0,0.129,0.1,3.332,114,97.08,15,1000,1.5193,1.1801,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,9,0,19,0,19,89,703,403,8,15,63.45,0,0.129,0.1,3.503,100.4,96.25,16,1000,1.0247,0.7986,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,9,30,154,0,154,94,734,460,8,15,60.06,0,0.129,0.1,3.644,100.4,96.24,16,1000,8.4872,6.6286,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,10,0,106,0,106,101,748,506,8,15,57.23,0,0.129,0.1,3.785,132.1,93.06,17,1000,5.9336,4.6408,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,10,30,77,0,77,104,763,541,8,15,55.05,0,0.129,0.1,3.902,132.1,93.05,17,1000,4.3564,3.4104,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,11,0,173,2,174,108,764,562,8,16,53.62,0,0.129,0.1,4.019,170.4,88.53,18,1000,9.9077,7.7605,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,11,30,90,0,90,109,768,571,8,16,52.99,0,0.129,0.1,4.082,170.4,88.48,18,990,5.1385,4.0258,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,12,0,76,0,76,104,777,570,8,16,53.2,0,0.129,0.1,4.146,163.5,88.88,18,990,4.3353,3.3963,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,12,30,82,0,82,103,769,553,8,16,54.23,0,0.129,0.1,4.194,163.5,94.59,18,990,4.6566,3.6466,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,13,0,45,0,45,99,761,524,8,16,56.05,0,0.129,0.1,4.243,117.6,95.73,18,990,2.5339,1.9829,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,13,30,97,0,97,96,741,482,8,16,58.57,0,0.129,0.1,4.26,117.6,95.66,17,990,5.3913,4.214,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,14,0,73,0,73,94,704,428,8,16,61.69,0,0.129,0.1,4.278,97,97.92,17,990,3.9833,3.1079,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,14,30,73,0,73,88,665,366,8,16,65.33,0,0.129,0.1,4.217,97,97.88,17,990,3.8841,3.0225,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,15,0,59,0,59,79,616,297,8,17,69.39,4,0.129,0.2,4.156,88.5,100,17,990,3.0368,2.3535,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,15,30,44,0,44,70,544,222,8,17,73.79,4,0.129,0.2,4.04,88.5,100,17,990,2.1752,1.6751,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,16,0,57,435,144,57,435,144,4,17,78.45,4,0.129,0.2,3.924,59.4,100,17,990,6.8782,5.2529,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,16,30,38,282,71,38,282,71,3,16,83.32,4,0.129,0.2,3.831,59.4,100,16,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,17,0,12,64,14,12,64,14,1,16,88.34,0,0.129,0.2,3.739,43.5,100,16,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,17,30,0,0,0,0,0,0,3,16,93.45,0,0.129,0.2,3.676,43.5,100,16,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,18,0,0,0,0,0,0,0,1,16,98.62,0,0.129,0.2,3.613,42.6,100,16,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,18,30,0,0,0,0,0,0,1,15,103.79,0,0.129,0.2,3.56,42.6,100,15,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,19,0,0,0,0,0,0,0,1,15,108.91,0,0.129,0.2,3.508,47.8,100,15,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,19,30,0,0,0,0,0,0,1,15,113.94,0,0.129,0.2,3.442,47.8,100,15,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,20,0,0,0,0,0,0,0,1,15,118.81,0,0.129,0.2,3.376,40,100,15,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,20,30,0,0,0,0,0,0,1,15,123.46,0,0.129,0.2,3.282,40,100,15,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,21,0,0,0,0,0,0,0,1,15,127.78,0,0.129,0.2,3.188,12.7,100,15,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,21,30,0,0,0,0,0,0,1,14,131.68,0,0.129,0.2,3.077,12.7,100,15,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,22,0,0,0,0,0,0,0,1,14,135.02,0,0.129,0.2,2.967,351.5,100,15,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,22,30,0,0,0,0,0,0,0,14,137.65,0,0.129,0.2,2.836,351.5,100,14,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,23,0,0,0,0,0,0,0,0,14,139.42,0,0.129,0.2,2.706,341,100,14,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,9,23,30,0,0,0,0,0,0,1,14,140.21,0,0.129,0.2,2.567,341,100,14,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,0,0,0,0,0,0,0,0,1,14,139.97,0,0.129,0.2,2.428,330,100,14,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,0,30,0,0,0,0,0,0,1,13,138.7,0,0.129,0.2,2.288,330,100,13,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,1,0,0,0,0,0,0,0,1,13,136.5,0,0.129,0.2,2.148,319.3,100,13,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,1,30,0,0,0,0,0,0,1,11,133.52,0,0.129,0.2,2.028,319.3,100,12,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,2,0,0,0,0,0,0,0,1,11,129.9,0,0.129,0.2,1.909,298.1,100,12,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,2,30,0,0,0,0,0,0,1,11,125.79,0,0.129,0.2,1.837,298.1,100,11,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,3,0,0,0,0,0,0,0,1,11,121.3,0,0.129,0.2,1.766,278,100,11,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,3,30,0,0,0,0,0,0,1,9,116.55,0,0.129,0.2,1.749,278,100,10,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,4,0,0,0,0,0,0,0,1,9,111.6,0,0.129,0.2,1.733,266,100,10,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,4,30,0,0,0,0,0,0,1,9,106.53,0,0.129,0.2,1.745,266,100,10,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,5,0,0,0,0,0,0,0,1,9,101.38,0,0.129,0.2,1.758,258.8,100,10,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,5,30,0,0,0,0,0,0,1,9,96.22,0,0.129,0.2,1.79,258.8,100,10,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,6,0,0,0,0,0,0,0,1,9,91.09,0,0.129,0.2,1.823,253,100,10,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,6,30,24,241,41,24,241,41,1,10,86.03,0,0.129,0.2,1.887,253,99.26,11,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,7,0,45,422,111,45,422,111,0,11,81.1,0,0.129,0.2,1.952,251,99.46,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,7,30,60,549,190,60,549,190,0,11,76.34,0,0.129,0.2,2.013,251,93.17,13,1000,9.1891,7.0446,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,8,0,73,624,268,73,624,268,0,13,71.82,0,0.129,0.2,2.077,246.5,94.81,14,1000,13.4935,10.4236,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,8,30,82,685,343,82,685,343,1,13,67.59,0,0.129,0.2,2.13,246.5,88.89,15,1000,17.928,13.9213,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,9,0,184,226,284,91,718,409,2,13,63.75,0,0.129,0.2,2.184,243.7,86.78,17,1000,15.285,11.9091,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,9,30,217,145,289,97,750,468,2,13,60.38,0,0.129,0.2,2.235,243.7,81.44,18,1000,15.8971,12.4135,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,10,0,226,59,258,113,739,510,2,14,57.56,0,0.129,0.2,2.286,247.6,73.41,19,1000,14.4174,11.2746,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,10,30,258,169,354,117,755,546,8,14,55.4,0,0.129,0.2,2.352,247.6,73.4,19,1000,19.9953,15.6513,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,11,0,249,319,437,124,752,566,8,14,53.98,0,0.129,0.2,2.418,252.8,70.48,20,1000,24.8439,19.4572,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,11,30,273,192,388,125,755,575,8,14,53.36,0,0.129,0.2,2.507,252.8,70.48,20,1000,22.1178,17.326,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,12,0,267,231,405,127,744,569,2,14,53.58,0,0.129,0.2,2.596,254.4,67.06,21,1000,23.065,18.0666,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,12,30,24,0,24,126,735,551,4,14,54.62,0,0.129,0.2,2.69,254.4,67.06,21,1000,1.3605,1.0653,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,13,0,22,0,22,115,738,523,4,14,56.43,0,0.129,0.2,2.784,254.9,67.63,21,1000,1.2365,0.9674,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,13,30,182,447,413,111,716,481,8,14,58.94,0,0.129,0.2,2.816,254.9,67.63,21,1000,22.9076,17.9019,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,14,0,198,77,234,113,662,424,3,15,62.06,0,0.129,0.2,2.848,257.1,68.66,21,1000,12.738,9.9364,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,14,30,112,0,112,106,621,361,4,15,65.69,0,0.129,0.1,2.811,257.1,73.02,20,1000,5.943,4.6232,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,15,0,89,0,89,101,539,288,3,16,69.74,4,0.129,0.1,2.775,260.2,78.26,20,1000,4.5668,3.5377,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,15,30,66,0,66,87,461,213,3,16,74.13,4,0.129,0.1,2.7,260.2,83.27,19,1000,3.2526,2.5034,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,16,0,42,0,42,68,354,137,3,16,78.79,4,0.129,0.1,2.626,272.2,91.81,18,1000,2.004,1.5296,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,16,30,20,0,20,42,205,65,4,16,83.65,4,0.129,0.1,2.486,272.2,97.8,17,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,17,0,3,0,3,11,46,12,3,15,88.66,4,0.129,0.2,2.347,295.1,95.73,16,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,17,30,0,0,0,0,0,0,0,15,93.77,0,0.129,0.2,2.173,295.1,100,15,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,18,0,0,0,0,0,0,0,1,14,98.93,0,0.129,0.2,2,312.4,94.85,15,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,18,30,0,0,0,0,0,0,1,14,104.1,0,0.129,0.2,1.842,312.4,100,14,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,19,0,0,0,0,0,0,0,1,13,109.23,0,0.129,0.2,1.685,320.3,94.15,14,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,19,30,0,0,0,0,0,0,1,13,114.27,0,0.129,0.2,1.566,320.3,100,13,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,20,0,0,0,0,0,0,0,1,11,119.14,0,0.129,0.2,1.448,328.5,99.83,13,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,20,30,0,0,0,0,0,0,1,11,123.8,0,0.129,0.2,1.373,328.5,100,12,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,21,0,0,0,0,0,0,0,1,11,128.13,0,0.129,0.2,1.299,336.6,100,11,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,21,30,0,0,0,0,0,0,1,11,132.04,0,0.129,0.2,1.25,336.6,100,11,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,22,0,0,0,0,0,0,0,1,10,135.39,0,0.129,0.2,1.201,345,95.63,11,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,22,30,0,0,0,0,0,0,1,9,138.03,0,0.129,0.2,1.152,345,100,10,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,23,0,0,0,0,0,0,0,1,9,139.8,0,0.129,0.2,1.103,346.2,98.13,10,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,10,23,30,0,0,0,0,0,0,1,9,140.59,0,0.129,0.2,1.05,346.2,100,9,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,0,0,0,0,0,0,0,0,1,9,140.34,0,0.129,0.2,0.998,349.3,100,9,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,0,30,0,0,0,0,0,0,0,8,139.05,0,0.129,0.2,0.96,349.3,100,8,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,1,0,0,0,0,0,0,0,1,8,136.83,0,0.129,0.2,0.923,352.1,100,8,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,1,30,0,0,0,0,0,0,1,7,133.83,0,0.129,0.2,0.888,352.1,100,7,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,2,0,0,0,0,0,0,0,1,7,130.19,0,0.129,0.2,0.854,353.6,100,7,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,2,30,0,0,0,0,0,0,1,6,126.06,0,0.129,0.2,0.821,353.6,100,6,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,3,0,0,0,0,0,0,0,1,6,121.56,0,0.129,0.2,0.788,351.7,100,6,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,3,30,0,0,0,0,0,0,1,4,116.79,0,0.129,0.2,0.77,351.7,100,5,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,4,0,0,0,0,0,0,0,1,4,111.83,0,0.129,0.2,0.753,345.3,100,5,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,4,30,0,0,0,0,0,0,1,4,106.76,0,0.129,0.2,0.757,345.3,100,4,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,5,0,0,0,0,0,0,0,1,4,101.61,0,0.129,0.2,0.762,337.6,100,4,1010,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,5,30,0,0,0,0,0,0,1,4,96.45,0,0.129,0.2,0.775,337.6,100,4,1010,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,6,0,0,0,0,0,0,0,1,3,91.32,0,0.129,0.2,0.788,334,98.38,4,1010,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,6,30,23,271,41,23,271,41,1,3,86.27,0,0.129,0.1,0.795,334,98.41,4,1010,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,7,0,40,507,117,40,507,117,0,3,81.34,0,0.129,0.1,0.803,323.9,90.09,5,1010,0,0,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,7,30,52,639,201,52,639,201,0,3,76.59,0,0.129,0.1,0.8,323.9,84.11,6,1010,9.7031,7.4351,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,8,0,61,724,284,61,724,284,0,1,72.08,0,0.129,0.2,0.798,340.5,68.08,7,1010,14.2646,11.0151,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,8,30,68,784,364,68,784,364,0,1,67.88,0,0.129,0.2,0.794,340.5,68.1,7,1010,18.9799,14.7337,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,9,0,75,820,434,75,820,434,0,0,64.05,0,0.129,0.2,0.79,340.6,57.43,8,1010,23.3088,18.1566,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,9,30,79,851,496,79,851,496,1,0,60.69,0,0.129,0.2,0.794,340.6,57.43,8,1010,27.2328,21.2613,,,,,,,,,,,,,,,,,,,,,,
2017,10,11,10,0,83,870,546,83,870,546,1,0,57.9,0,0.129,0.2,0.799,335.8,52.36,9,1010,30.4566,23.8136,,,,,,,,,,,,,,,,,,,,,,
